instante;testa_pequena_r;testa_pequena_g;testa_pequena_b;testa_pequena_px;testa_grande_r;testa_grande_g;testa_grande_b;testa_grande_px;bochechas_r;bochechas_g;bochechas_b;bochechas_px;conjunto_pequeno_r;conjunto_pequeno_g;conjunto_pequeno_b;conjunto_pequeno_px;conjunto_grande_r;conjunto_grande_g;conjunto_grande_b;conjunto_grande_px;fundo_r;fundo_g;fundo_b;caixa_x;caixa_y;caixa_l;caixa_a
11.85360;223.3138;195.0985;190.8585;2508;222.8157;196.4307;191.6101;4834;215.8305;188.8167;183.2947;5975;218.8331;191.6434;186.5953;6859;218.1854;191.1180;185.8556;12368;214.7077;218.6777;224.9740;202;39;246;246
11.87677;222.7660;193.8185;189.9069;2534;222.7582;196.4570;191.6243;4860;216.1124;189.1964;183.6336;5900;218.6734;191.1744;186.2472;6807;218.2681;191.1976;185.9155;12413;214.7077;218.6777;224.9740;201;39;247;247
11.91404;222.0966;191.4735;187.7824;2619;222.4647;194.5070;190.0672;4868;218.0442;191.8500;185.7402;5839;219.6190;191.7734;186.6645;6885;219.2395;191.9948;186.5820;12244;215.0973;219.0715;225.3472;201;39;247;247
11.96585;222.3767;191.3331;188.4755;2591;222.5303;194.2245;190.0488;4958;217.1497;190.2930;185.1306;5751;219.2503;190.6709;186.3732;6961;218.8183;191.0828;186.3409;12303;214.8057;219.1732;225.6257;201;38;248;248
12.01034;222.3767;191.3331;188.4755;2591;222.5303;194.2245;190.0488;4958;217.1497;190.2930;185.1306;5751;219.2503;190.6709;186.3732;6961;218.8183;191.0828;186.3409;12303;214.8057;219.1732;225.6257;201;38;248;248
12.03090;224.1030;195.6188;191.5330;2621;223.9020;198.0946;193.5362;4948;217.4000;190.2121;184.6235;5918;220.0074;192.1141;187.2013;6934;219.3182;192.3326;187.2282;12416;215.1544;219.1156;225.3082;201;38;247;247
12.07008;224.1030;195.6188;191.5330;2621;223.9020;198.0946;193.5362;4948;217.4000;190.2121;184.6235;5918;220.0074;192.1141;187.2013;6934;219.3182;192.3326;187.2282;12416;215.1544;219.1156;225.3082;201;38;247;247
12.09358;221.3031;190.7885;185.6314;2653;221.8778;194.0272;188.3409;5031;218.9778;193.1321;186.9412;5937;220.2486;192.6818;186.8953;7040;219.5828;192.5497;186.6512;12493;214.9646;218.8927;225.2385;201;38;247;247
12.13602;221.3031;190.7885;185.6314;2653;221.8778;194.0272;188.3409;5031;218.9778;193.1321;186.9412;5937;220.2486;192.6818;186.8953;7040;219.5828;192.5497;186.6512;12493;214.9646;218.8927;225.2385;201;38;247;247
12.15840;222.9136;193.7668;189.9065;2663;222.9996;197.0816;192.1547;5023;216.4967;189.3597;183.5591;5833;218.8320;190.9983;185.9067;7129;218.7062;191.7636;186.4059;12395;214.8700;219.0780;225.3834;200;38;248;248
12.19761;222.9136;193.7668;189.9065;2663;222.9996;197.0816;192.1547;5023;216.4967;189.3597;183.5591;5833;218.8320;190.9983;185.9067;7129;218.7062;191.7636;186.4059;12395;214.8700;219.0780;225.3834;200;38;248;248
12.22020;222.7469;192.3979;188.2372;2631;222.5776;194.4616;189.7645;5024;218.2287;191.6734;186.0055;5781;220.1330;192.1156;187.0850;7035;219.4468;191.9169;186.6096;12455;215.0364;219.0533;225.3635;200;38;248;248
12.25948;222.7469;192.3979;188.2372;2631;222.5776;194.4616;189.7645;5024;218.2287;191.6734;186.0055;5781;220.1330;192.1156;187.0850;7035;219.4468;191.9169;186.6096;12455;215.0364;219.0533;225.3635;200;38;248;248
12.28078;221.6822;190.2423;186.5909;2662;221.7842;193.2845;188.8129;5083;217.1704;190.6621;185.4912;5933;219.0189;190.5981;185.9899;7129;218.6040;190.9476;186.0934;12543;214.7907;219.2267;225.4218;200;38;248;248
12.33382;224.0427;195.0332;191.2041;2621;223.5395;197.1434;192.6631;5064;216.7294;189.7149;183.8139;5861;219.5459;191.7088;186.7013;7023;218.8859;191.6742;186.3983;12504;215.1180;218.9632;225.2790;200;38;248;248
12.35538;224.0427;195.0332;191.2041;2621;223.5767;197.3992;192.8692;4947;216.9829;189.9177;183.9627;5906;219.6626;191.8253;186.8176;6891;218.8870;191.7084;186.3957;12443;215.1180;218.9632;225.2790;200;38;247;247
12.39619;221.8338;190.4894;186.2930;2642;222.1824;193.5729;189.0795;4908;219.4959;193.3382;187.6422;5902;220.5673;192.3628;187.2824;6890;219.7658;192.1042;187.0082;12340;215.0960;219.4050;225.6186;200;38;247;247
12.41886;221.8338;190.4894;186.2930;2642;222.2137;193.4617;188.9648;5025;219.1354;192.9076;187.2746;5791;220.5161;192.3697;187.2958;7036;219.8590;192.2365;187.1358;12434;215.0960;219.4050;225.6186;200;38;248;248
12.45609;223.9179;194.3826;190.3734;2606;223.6994;197.3529;192.2455;5007;216.9240;189.2363;183.5643;5818;219.5483;191.2244;186.2394;6980;219.0790;191.3922;186.0042;12371;214.8715;218.9610;225.2981;200;38;248;248
12.47386;223.6358;193.5604;189.7882;2559;223.1543;196.1867;191.3420;4965;216.6252;188.8251;183.1936;5739;219.3083;190.8000;185.9132;6925;218.8030;190.8438;185.5707;12266;214.8715;218.9610;225.2981;200;39;248;248
12.51262;222.5808;191.3672;187.5564;2579;221.6921;193.1806;188.7085;5073;218.2392;191.9697;185.4279;5719;219.8631;191.8594;186.2702;6962;219.2355;191.5657;186.0395;12274;215.1818;218.8692;225.1694;200;39;248;248
12.53434;222.3176;190.6098;186.9843;2550;221.4526;192.6937;188.3464;4916;218.1204;191.7911;185.2910;5763;219.7056;191.4502;185.9649;6755;218.9146;191.0683;185.6201;12128;215.1818;218.8692;225.1694;201;40;247;247
12.57643;221.2599;189.4810;185.9507;2578;220.8167;192.0520;187.7537;4905;216.9307;190.2454;184.6691;6002;218.5805;189.9489;185.1883;6908;217.9859;190.1011;184.9892;12382;214.7470;218.8581;225.2322;201;40;247;247
12.59704;221.2599;189.4810;185.9507;2578;220.4423;191.5406;187.3012;5067;216.7562;190.2011;184.6774;5887;218.4872;189.9107;185.1583;7044;217.8446;189.9494;184.8836;12478;214.7470;218.8581;225.2322;201;40;248;248
12.63496;223.5090;194.2940;189.9646;2544;222.8275;196.1296;191.3666;4986;216.2416;189.0592;183.1826;5812;218.9566;190.9295;185.6337;6939;218.3388;190.9821;185.6784;12342;215.0921;219.0338;225.4223;201;40;248;248
12.68582;221.9264;189.5734;186.1940;2567;221.6892;192.7758;188.4815;4858;218.5896;192.4514;186.9682;5826;220.1791;191.5365;186.9110;6727;219.2997;191.6816;186.6843;12096;214.6474;218.2764;224.7395;202;40;247;247
12.73010;221.9264;189.5734;186.1940;2567;221.6892;192.7758;188.4815;4858;218.5896;192.4514;186.9682;5826;220.1791;191.5365;186.9110;6727;219.2997;191.6816;186.6843;12096;214.6474;218.2764;224.7395;202;40;247;247
12.75226;223.3571;193.8784;189.3883;2557;222.8926;196.5186;191.2091;4992;216.0723;188.5022;183.0582;5669;218.9003;190.6028;185.5732;6884;218.4877;190.9918;185.5650;12179;214.5308;218.2208;224.7060;202;40;248;248
12.79430;223.3571;193.8784;189.3883;2557;222.8926;196.5186;191.2091;4992;216.0723;188.5022;183.0582;5669;218.9003;190.6028;185.5732;6884;218.4877;190.9918;185.5650;12179;214.5308;218.2208;224.7060;202;40;248;248
12.81388;221.7145;191.3572;187.4760;2567;221.3116;193.5973;188.8574;4917;217.4662;191.6979;185.8594;5845;219.0986;191.6680;186.5977;6826;218.6916;191.5880;186.2885;12165;214.9510;218.6694;225.2246;202;40;247;247
12.85571;221.7145;191.3572;187.4760;2567;221.3116;193.5973;188.8574;4917;217.4662;191.6979;185.8594;5845;219.0986;191.6680;186.5977;6826;218.6916;191.5880;186.2885;12165;214.9510;218.6694;225.2246;202;40;247;247
12.87564;222.0769;190.4211;186.2276;2548;222.4983;194.1930;189.4165;4776;216.6685;189.9040;184.3076;5877;218.8742;190.1511;185.0584;6831;218.3657;190.6646;185.3491;12142;214.5547;218.8703;225.2370;202;40;247;247
12.92564;223.5053;194.0666;190.4168;2553;222.9049;196.7348;192.1340;4845;216.1152;188.9992;183.6316;5893;219.1397;191.1936;186.6730;6817;218.4981;191.4002;186.3298;12078;215.0566;218.8887;225.3896;202;40;247;247
12.94660;223.7810;194.9523;191.1169;2516;223.3814;197.4950;192.7266;4824;216.3744;189.3492;183.9580;5882;219.2653;191.4251;186.8016;6859;218.8013;191.9004;186.7758;12239;215.0566;218.8887;225.3896;203;40;245;245
12.98929;221.8469;190.2501;186.3388;2547;221.8288;192.9584;188.6145;4882;218.4694;192.0173;186.4592;5967;219.9105;191.6017;186.5607;6950;219.1720;191.4276;186.3799;12378;214.9179;219.3886;225.7318;203;40;245;245
13.00977;222.0831;190.4626;186.5468;2551;221.6645;192.5486;188.2764;4880;218.1406;191.6086;186.0726;5940;219.9697;191.7224;186.6857;6908;218.9205;191.1314;186.1493;12325;214.9179;219.3886;225.7318;203;40;246;246
13.05302;223.9547;195.1924;191.1088;2536;223.2716;196.8575;191.9686;4842;215.8383;188.4875;183.9199;5906;219.1196;191.3422;186.8939;6862;218.4479;191.1714;186.4749;12109;214.8244;218.2608;224.7866;203;40;246;246
13.07394;223.3269;193.8310;190.1831;2545;223.2716;196.8575;191.9686;4842;215.7664;188.4905;183.9231;5868;218.7002;190.6866;186.4118;6802;218.3728;191.0445;186.3571;12057;214.8244;218.2608;224.7866;203;40;247;247
13.11281;223.0190;191.3870;187.8172;2522;223.0146;194.1545;189.5355;4803;217.7497;191.1242;185.0587;5876;219.9700;191.5677;186.3389;6739;219.2436;191.3667;185.9490;12147;215.1896;218.8836;225.3320;203;40;247;247
13.16618;221.7816;190.6194;187.4553;2583;222.0054;193.9998;189.6196;4829;216.2154;189.0139;183.8810;5983;218.2660;189.5492;185.1892;6914;217.9410;189.9416;185.1959;12310;214.9502;219.1199;225.5773;203;40;247;247
13.21033;221.7816;190.6194;187.4553;2583;222.0054;193.9998;189.6196;4829;216.2154;189.0139;183.8810;5983;218.2660;189.5492;185.1892;6914;217.9410;189.9416;185.1959;12310;214.9502;219.1199;225.5773;203;40;247;247
13.23089;223.5976;193.7886;190.6193;2545;223.6140;196.6999;192.5876;4915;215.9365;189.0293;184.1910;5733;218.9816;190.6053;186.4545;6863;218.7621;191.5159;186.9621;12128;215.3120;219.1242;225.3710;202;40;248;248
13.26978;223.5976;193.7886;190.6193;2545;223.6140;196.6999;192.5876;4915;215.9365;189.0293;184.1910;5733;218.9816;190.6053;186.4545;6863;218.7621;191.5159;186.9621;12128;215.3120;219.1242;225.3710;202;40;248;248
13.29355;221.3800;190.0459;186.8408;2550;221.8520;193.0767;189.0825;4824;217.8418;191.9963;185.8187;5892;219.3689;191.5491;186.4476;6867;218.9269;191.4848;186.3221;12126;214.9276;218.9396;225.3761;202;40;247;247
13.33315;221.3800;190.0459;186.8408;2550;221.8520;193.0767;189.0825;4824;217.8418;191.9963;185.8187;5892;219.3689;191.5491;186.4476;6867;218.9269;191.4848;186.3221;12126;214.9276;218.9396;225.3761;202;40;247;247
13.35520;222.3450;192.8527;189.5085;2600;222.7562;196.4164;192.0880;4909;216.4313;189.0597;183.8758;5933;218.5636;190.4348;186.0844;6952;218.4064;191.0664;186.1916;12312;214.9083;218.8060;225.2022;201;40;247;247
13.39441;222.3450;192.8527;189.5085;2600;222.7562;196.4164;192.0880;4909;216.4313;189.0597;183.8758;5933;218.5636;190.4348;186.0844;6952;218.4064;191.0664;186.1916;12312;214.9083;218.8060;225.2022;201;40;247;247
13.41340;221.5128;190.3147;186.9002;2574;221.4562;192.8876;188.7247;4868;217.6500;192.6360;187.1446;6072;219.0473;191.8948;187.0481;7005;218.7727;191.9278;187.0081;12409;215.0461;218.3178;224.8531;200;40;247;247
13.45316;221.5128;190.3147;186.9002;2574;221.4562;192.8876;188.7247;4868;217.6500;192.6360;187.1446;6072;219.0473;191.8948;187.0481;7005;218.7727;191.9278;187.0081;12409;215.0461;218.3178;224.8531;200;40;247;247
13.47369;222.2322;191.0471;187.3788;2463;221.4380;193.3389;188.7169;4765;216.3101;189.5346;184.0935;5902;218.4011;189.9567;185.2537;6744;217.8955;190.3185;185.3482;12100;214.5703;218.2364;224.7051;200;41;246;246
13.53369;222.2738;193.3958;189.5765;2491;221.2366;194.7710;190.4556;4868;215.1549;189.6893;184.3919;5925;217.8377;191.2014;186.6415;6801;217.4850;191.2052;186.2718;12228;215.1320;218.8730;225.2061;200;41;246;246
13.55724;222.1288;193.2091;189.4554;2453;221.9094;195.7323;191.1967;4845;215.8991;190.6206;185.2252;5857;217.5270;190.8412;186.3081;6858;217.9621;191.7849;186.7211;12238;215.1320;218.8730;225.2061;201;41;244;244
13.59582;221.3332;190.3398;186.4884;2416;221.2501;193.0968;188.7161;4691;218.6273;193.7218;187.6858;5806;219.3324;192.0577;186.8295;6797;219.0021;192.3786;187.0763;12103;214.8719;218.9636;225.3725;201;41;244;244
13.61754;221.2276;190.1882;186.3730;2386;221.0565;192.9062;188.5608;4672;218.7678;193.8504;187.8075;5843;219.3109;191.8693;186.6288;6710;219.1890;192.6538;187.3229;12024;214.8719;218.9636;225.3725;201;41;243;243
13.65739;222.9723;194.5966;190.6889;2385;222.8384;197.3007;192.8155;4666;216.5437;190.0582;184.9925;5897;218.4317;190.8284;186.3642;6732;218.5618;192.1121;187.2211;12137;214.8333;218.0573;224.6636;201;41;243;243
13.67760;222.9723;194.5966;190.6889;2385;223.4005;198.1850;193.5184;4612;216.4296;189.9089;184.8550;5936;218.7006;191.1715;186.6522;6687;218.6774;192.3307;187.3726;12120;214.8333;218.0573;224.6636;202;41;242;242
13.71594;220.6620;189.2819;185.9580;2476;221.2645;192.7630;188.6464;4734;218.8071;192.9514;187.7073;5879;219.3333;191.3484;186.8063;6733;219.4498;192.2434;187.5268;12115;215.0653;218.8631;225.4237;202;41;242;242
13.73760;220.6620;189.2819;185.9580;2476;221.2645;192.7630;188.6464;4734;218.8071;192.9514;187.7073;5879;219.3333;191.3484;186.8063;6733;219.4498;192.2434;187.5268;12115;215.0653;218.8631;225.4237;202;41;242;242
13.77813;220.7873;189.7537;186.9110;2473;221.6544;194.0728;189.9652;4684;216.0354;189.4578;184.2184;5823;217.9002;189.5061;185.1141;6676;217.8701;190.4877;185.8106;12012;214.5858;217.8871;224.5588;202;41;242;242
13.79970;221.2838;190.7756;187.6906;2505;222.1829;195.0040;190.7421;4696;216.2358;189.7989;184.5455;5864;218.2818;190.1578;185.6355;6736;218.1649;190.9879;186.2328;12120;214.5858;217.8871;224.5588;202;40;242;242
13.83749;222.4819;193.5609;190.2381;2407;223.1145;196.5347;192.3070;4612;216.9804;190.5545;185.0332;5962;218.9275;191.3738;186.7024;6714;218.9969;192.2148;187.1240;12117;215.1190;219.0067;225.4542;202;40;242;242
13.88559;219.4935;188.5406;185.6556;2523;220.5982;192.3921;188.7676;4734;218.4662;192.9563;187.3144;5995;218.7672;191.0511;186.5752;6844;218.8296;191.8647;187.0160;12303;214.5965;218.0174;224.6264;202;40;242;242
13.92749;219.4935;188.5406;185.6556;2523;220.5982;192.3921;188.7676;4734;218.4662;192.9563;187.3144;5995;218.7672;191.0511;186.5752;6844;218.8296;191.8647;187.0160;12303;214.5965;218.0174;224.6264;202;40;242;242
13.94938;222.9935;193.2727;190.3113;2464;223.6709;197.4094;193.1605;4643;216.9005;189.8927;185.2383;5901;219.0716;190.8966;186.9342;6773;218.8718;191.8398;187.3720;12135;214.8400;218.6584;225.1466;202;40;242;242
13.98893;222.9935;193.2727;190.3113;2464;223.6709;197.4094;193.1605;4643;216.9005;189.8927;185.2383;5901;219.0716;190.8966;186.9342;6773;218.8718;191.8398;187.3720;12135;214.8400;218.6584;225.1466;202;40;242;242
14.01346;220.6673;189.8619;187.0129;2477;220.7209;192.3894;188.3819;4841;218.3515;193.7478;187.9978;6011;218.8279;191.7118;187.1216;6925;218.8254;192.3041;187.3522;12434;215.0802;219.1356;225.5924;201;39;243;243
14.05179;220.6673;189.8619;187.0129;2477;220.7209;192.3894;188.3819;4841;218.3515;193.7478;187.9978;6011;218.8279;191.7118;187.1216;6925;218.8254;192.3041;187.3522;12434;215.0802;219.1356;225.5924;201;39;243;243
14.07058;222.5956;192.5310;189.4576;2384;222.2059;195.2318;191.2053;4715;217.1211;190.2325;185.7281;5935;218.8458;190.6818;186.8685;6762;218.6445;191.3072;186.9984;12284;214.4232;218.0291;224.6564;201;39;243;243
14.12530;223.4109;194.4596;190.5540;2424;222.5089;196.3540;192.1418;4712;217.6242;191.5377;186.6964;6001;219.2117;191.7577;187.3931;6873;219.1130;192.5742;187.9653;12261;215.0530;218.8379;225.3007;201;39;243;243
14.14631;223.4109;194.4596;190.5540;2424;222.5089;196.3540;192.1418;4712;217.6242;191.5377;186.6964;6001;219.2117;191.7577;187.3931;6873;219.1130;192.5742;187.9653;12261;215.0530;218.8379;225.3007;201;39;243;243
14.18993;221.2844;190.8130;187.2296;2465;221.4868;193.5852;189.3732;4764;218.6275;192.9471;187.2718;5919;219.1051;191.6142;186.6751;6876;219.2345;192.2154;187.3586;12296;214.5369;218.2746;225.1294;201;39;243;243
14.21112;221.2844;190.8130;187.2296;2465;221.4868;193.5852;189.3732;4764;218.6275;192.9471;187.2718;5919;219.1051;191.6142;186.6751;6876;219.2345;192.2154;187.3586;12296;214.5369;218.2746;225.1294;201;39;243;243
14.25269;223.4743;195.1802;190.5507;2475;222.9231;197.3452;192.2484;4879;216.4367;189.9767;184.6052;5924;218.8064;191.5448;186.4763;6926;218.5499;192.0001;186.7656;12377;214.6321;218.1152;224.7773;201;39;243;243
14.27597;223.2512;195.0033;190.4371;2448;222.6391;197.0373;192.0023;4832;216.6106;190.0917;184.6707;5922;218.9186;191.5907;186.5085;6889;218.6204;192.0475;186.7950;12315;214.6321;218.1152;224.7773;200;39;243;243
14.31309;220.8128;189.6214;187.6775;2372;220.6930;192.0118;189.2167;4652;217.8347;193.4881;188.1146;5779;218.5535;191.6517;187.5650;6761;218.8656;192.3705;188.0661;11875;215.1392;218.1274;224.7090;200;39;243;243
14.36569;218.5296;188.6107;186.7945;2345;219.0340;192.4317;189.2514;4559;215.5014;190.0358;184.9925;5590;216.1216;188.9585;185.2022;6499;216.4247;190.0732;185.7956;11524;215.0025;217.9533;224.3960;200;38;243;243
14.40604;218.5296;188.6107;186.7945;2345;219.0340;192.4317;189.2514;4559;215.5014;190.0358;184.9925;5590;216.1216;188.9585;185.2022;6499;216.4247;190.0732;185.7956;11524;215.0025;217.9533;224.3960;200;38;243;243
14.42978;217.9314;188.5118;186.6615;2331;217.0499;190.6210;187.6893;4625;216.8640;192.6275;187.0130;5538;216.8586;190.6849;186.4727;6499;216.3844;190.8164;186.4333;11622;215.5105;218.1345;224.1986;199;36;243;243
14.46909;217.9314;188.5118;186.6615;2331;217.0499;190.6210;187.6893;4625;216.8640;192.6275;187.0130;5538;216.8586;190.6849;186.4727;6499;216.3844;190.8164;186.4333;11622;215.5105;218.1345;224.1986;199;36;243;243
14.49365;215.9736;186.9629;184.5958;2348;216.9203;191.0137;187.5856;4515;217.1088;192.4201;186.6609;5680;216.7731;190.5112;185.8238;6497;216.7772;191.0766;186.3350;11665;215.2759;218.0967;224.4236;198;34;242;242
14.53442;215.9736;186.9629;184.5958;2348;216.9203;191.0137;187.5856;4515;217.1088;192.4201;186.6609;5680;216.7731;190.5112;185.8238;6497;216.7772;191.0766;186.3350;11665;215.2759;218.0967;224.4236;198;34;242;242
14.55525;220.5319;192.4532;189.8535;2348;221.0108;195.7001;192.0476;4535;217.1870;190.7628;185.7284;5726;218.4281;191.4152;187.1926;6506;218.4122;192.0973;187.6576;11596;215.4934;217.8741;224.2213;197;33;241;241
14.59596;220.5319;192.4532;189.8535;2348;221.0108;195.7001;192.0476;4535;217.1870;190.7628;185.7284;5726;218.4281;191.4152;187.1926;6506;218.4122;192.0973;187.6576;11596;215.4934;217.8741;224.2213;197;33;241;241
14.61457;219.8383;189.2394;185.8167;2368;220.7185;192.9412;189.0218;4589;219.2432;194.0743;188.4977;5749;219.2599;192.1978;187.3642;6467;219.7619;193.1982;188.3268;11733;215.4242;218.2821;224.5779;196;32;241;241
14.65295;219.8383;189.2394;185.8167;2368;220.7185;192.9412;189.0218;4589;219.2432;194.0743;188.4977;5749;219.2599;192.1978;187.3642;6467;219.7619;193.1982;188.3268;11733;215.4242;218.2821;224.5779;196;32;241;241
14.67316;221.9554;193.8223;191.0945;2285;221.3518;195.6681;192.3765;4568;218.1605;191.2021;186.6177;5844;219.2704;191.8102;187.7673;6608;219.2789;192.4606;188.3938;11916;214.9891;217.0247;223.4630;195;31;240;240
14.73379;221.0569;192.0026;189.1637;2303;221.0347;194.5191;190.9332;4492;219.8534;194.1722;188.6584;5715;220.1894;193.1040;188.6024;6537;220.1592;193.7633;189.0155;11743;215.6694;218.2857;224.5327;195;31;240;240
14.75459;221.2454;192.6428;189.6017;2315;221.3901;195.3733;191.5852;4535;220.2012;194.5688;188.9386;5761;220.4050;193.4637;188.8294;6578;220.4294;194.2251;189.3832;11846;215.6694;218.2857;224.5327;194;30;240;240
14.79175;220.5684;190.7470;188.2767;2324;219.6719;192.6587;189.2936;4609;220.2026;194.4595;188.4766;5835;219.9100;192.6377;187.8173;6643;219.7333;193.0012;188.2304;12040;215.0109;217.0067;223.5681;194;30;240;240
14.81372;220.7836;191.2919;188.7248;2278;219.6218;192.5866;189.2782;4543;220.3606;194.6147;188.6265;5957;220.1133;192.9182;188.0088;6575;219.7128;192.9311;188.1749;12025;215.0109;217.0067;223.5681;194;30;239;239
14.85454;223.0455;195.7391;192.6872;2196;221.6522;196.4102;192.8058;4388;219.8447;193.2426;187.6945;5912;220.5872;193.3003;188.6189;6470;220.3261;193.7650;189.0777;11853;215.4096;217.3958;223.7352;194;30;239;239
14.87499;223.0455;195.7391;192.6872;2196;221.6522;196.4102;192.8058;4388;219.8196;193.0526;187.4979;5953;220.7199;193.4660;188.7107;6373;220.4447;194.0086;189.2952;11767;215.4096;217.3958;223.7352;194;30;238;238
14.91405;220.9505;191.0000;187.8086;2283;219.5164;191.9876;188.3751;4433;221.9031;195.9539;190.0993;5873;221.3290;193.7845;188.8228;6423;220.9054;194.2310;189.2661;11783;215.1758;217.0974;223.5437;194;30;238;238
14.93415;220.8857;190.8419;187.6728;2283;219.5153;191.9229;188.3266;4421;221.8308;196.0049;190.1799;5869;221.2983;193.8003;188.8600;6471;220.8711;194.2125;189.2590;11759;215.1758;217.0974;223.5437;195;30;238;238
14.98157;222.7321;195.4843;192.4553;2236;221.0561;195.4386;192.0286;4400;220.0661;192.3938;186.9710;5972;220.5729;192.6732;188.0935;6404;220.3872;193.3856;188.7304;11854;214.6073;216.6193;223.0259;195;30;238;238
15.00356;222.6852;195.4089;192.3775;2262;221.3704;195.8044;192.3008;4428;220.0642;192.6125;187.2736;5954;220.6521;192.8715;188.3375;6528;220.0639;192.9060;188.3181;11960;214.6073;216.6193;223.0259;196;30;239;239
15.04891;221.8503;194.1753;191.2325;2271;221.1699;195.2933;191.9327;4443;221.3030;195.1146;189.7413;5891;221.2797;194.0917;189.6350;6524;220.7980;194.2659;189.8214;11980;215.0391;217.1120;223.6813;196;30;239;239
15.08763;221.3668;193.7399;190.0430;2372;221.5883;195.6283;191.4124;4525;221.1589;194.4690;188.6563;5810;220.9629;193.5161;188.4783;6598;220.7897;193.9957;188.8878;11992;214.6231;216.8770;223.4000;197;30;240;240
15.13361;221.3668;193.7399;190.0430;2372;221.5883;195.6283;191.4124;4525;221.1589;194.4690;188.6563;5810;220.9629;193.5161;188.4783;6598;220.7897;193.9957;188.8878;11992;214.6231;216.8770;223.4000;197;30;240;240
15.15509;223.5014;196.8992;193.3295;2461;222.6848;198.4842;193.9355;4670;219.8811;192.4976;186.9258;5927;220.9374;193.6561;188.7783;6801;220.7054;194.1859;189.2017;12267;214.6112;215.8002;222.3224;198;30;240;240
15.20240;223.5014;196.8992;193.3295;2461;222.6848;198.4842;193.9355;4670;219.8811;192.4976;186.9258;5927;220.9374;193.6561;188.7783;6801;220.7054;194.1859;189.2017;12267;214.6112;215.8002;222.3224;198;30;240;240
15.22563;221.6227;192.2378;188.9008;2489;221.4659;195.2563;191.0934;4709;221.5054;195.4445;189.6640;6009;221.6967;194.3914;189.4083;6735;221.1166;194.5321;189.5146;12334;214.7517;216.6843;223.2512;198;29;242;242
15.26451;221.6227;192.2378;188.9008;2489;221.4659;195.2563;191.0934;4709;221.5054;195.4445;189.6640;6009;221.6967;194.3914;189.4083;6735;221.1166;194.5321;189.5146;12334;214.7517;216.6843;223.2512;198;29;242;242
15.28414;222.5264;194.9570;191.4092;2466;222.3405;197.7512;193.1901;4840;219.8402;192.6921;186.8099;6006;220.4032;192.9126;187.8607;6908;220.3035;193.6176;188.4144;12501;214.6685;217.2055;223.4927;198;29;243;243
15.32557;222.2287;193.2471;190.5528;2444;222.2489;195.5621;191.9403;4677;221.7529;194.9244;189.6287;5949;221.6241;193.5990;189.4269;6755;221.3186;194.2055;189.6782;12379;215.0450;216.9281;223.2530;198;29;243;243
15.34724;222.4908;193.8685;190.9683;2494;222.6770;196.3182;192.4706;4771;221.7529;194.9244;189.6287;5949;221.9838;194.2617;190.0074;6896;221.4452;194.4334;189.8355;12507;215.0450;216.9281;223.2530;198;28;244;244
15.38967;221.7540;193.2718;189.3819;2480;221.6939;195.7987;191.0002;4828;220.6637;193.7140;187.7696;5930;220.8429;193.0571;187.9832;6864;220.5597;193.4894;188.1143;12490;214.8211;217.3806;223.6853;198;28;244;244
15.41436;221.9764;193.4076;189.4507;2505;221.9498;196.0654;191.1757;4877;220.4446;193.3795;187.5213;5989;220.8433;193.0145;187.9504;6897;220.5806;193.5238;188.1323;12610;214.8211;217.3806;223.6853;199;28;244;244
15.45316;224.1545;197.5498;193.6875;2499;223.7732;199.6237;194.9790;4802;220.4982;192.4938;186.9848;5976;221.7010;193.8021;189.0051;6923;221.1428;194.2568;189.2599;12538;215.0835;217.0863;223.4077;199;28;244;244
15.47400;224.0057;196.9318;193.1604;2463;223.5653;199.0096;194.5126;4709;220.2969;192.2672;186.8217;6006;221.4385;193.2674;188.5428;6851;220.9983;193.9407;189.0040;12405;215.0835;217.0863;223.4077;200;29;243;243
15.51217;221.8738;192.5625;189.6229;2503;221.2693;194.7823;190.8227;4750;221.6690;195.5561;189.6518;6006;221.4797;193.9318;189.1857;6902;221.0366;194.3403;189.3139;12502;215.0957;217.6582;224.0236;200;29;243;243
15.56548;223.5975;195.9649;192.8623;2477;223.5968;198.9628;194.5916;4806;219.1455;191.6526;185.9356;6146;220.7472;193.0841;188.3101;6959;220.3605;193.4405;188.3468;12539;214.7596;216.6097;223.0874;201;29;245;245
15.61141;223.5975;195.9649;192.8623;2477;223.5968;198.9628;194.5916;4806;219.1455;191.6526;185.9356;6146;220.7472;193.0841;188.3101;6959;220.3605;193.4405;188.3468;12539;214.7596;216.6097;223.0874;201;29;245;245
